# OSU MPI Latency Test v5.7
# Size          Latency (us)
659072               5884.34
659104               5946.54
659136               5884.73
659168               5883.56
659200               5881.16
659232               5881.07
659264               5911.27
659296               5879.43
659328               5955.05
659360               5882.21
659392               5885.65
659424               5883.56
659456               5884.00
659488               5881.30
659520               5951.21
659552               5942.19
659584               5983.26
659616               5883.99
659648               5881.70
659680               5883.04
659712               5885.54
659744               5982.48
659776               5878.45
659808               5877.36
659840               5897.45
659872               5877.10
659904               5980.92
659936               5881.38
659968               5877.02
660000               5879.79
660032               5877.07
660064               5883.50
660096               5885.72
660128               5888.47
660160               5886.08
660192               5888.48
660224               5888.00
660256               5926.63
660288               5951.90
660320               5896.34
660352               5892.87
660384               5896.55
660416               5897.16
660448               5893.51
660480               5927.40
660512               5999.70
660544               5895.73
660576               5892.68
660608               5993.76
660640               5889.65
660672               5894.74
660704               5937.97
660736               5923.06
660768               5984.12
660800               5919.07
660832               5891.39
660864               5891.57
660896               5891.43
660928               5898.02
660960               5892.31
660992               6095.48
661024               5891.77
661056               5992.55
661088               5895.35
661120               5891.83
661152               5895.15
661184               5937.42
661216               5886.34
661248               5924.31
661280               5974.43
661312               5889.99
661344               5923.46
661376               5889.34
661408               5886.18
661440               5886.79
661472               5889.93
661504               5891.44
661536               5893.70
661568               5995.57
661600               5999.94
661632               6000.40
661664               5901.23
661696               6141.18
661728               5939.08
661760               6006.66
661792               5909.24
661824               6109.70
661856               5903.08
661888               5903.22
661920               5906.17
661952               5906.83
661984               5909.77
662016               5904.34
662048               5908.58
662080               5960.42
662112               5908.16
662144               5902.75
662176               6007.56
662208               5906.15
662240               5915.02
662272               5906.58
662304               5907.38
662336               5979.60
662368               5906.70
662400               5904.58
662432               5905.06
662464               5907.77
662496               5906.23
662528               5906.29
662560               5908.71
662592               5907.30
662624               5903.24
662656               5900.87
662688               5952.84
662720               5901.01
662752               6003.00
662784               5901.74
662816               5901.86
662848               5899.50
662880               5907.09
662912               5905.20
662944               5900.01
662976               6003.02
663008               5909.37
663040               5913.93
663072               5906.46
663104               5915.57
663136               6056.60
663168               6118.78
663200               5958.08
663232               5914.36
663264               5916.80
663296               6052.71
663328               5918.07
663360               5916.78
663392               5923.63
663424               5917.08
663456               5920.63
663488               5919.47
663520               5949.80
663552               5917.76
663584               5955.98
663616               5918.14
663648               5922.93
663680               5947.77
663712               5917.46
663744               5916.11
663776               5918.12
663808               5916.55
663840               5916.95
663872               5921.72
663904               5922.60
663936               5921.54
663968               6006.43
664000               5919.33
664032               5918.08
664064               5920.26
664096               5916.11
664128               6016.03
664160               5915.43
664192               5915.51
664224               5914.12
664256               5915.33
664288               5917.46
664320               5917.13
664352               5915.51
664384               5918.59
664416               5917.26
664448               5922.99
664480               5921.47
664512               5921.49
664544               5927.88
664576               5929.73
664608               6033.19
664640               5936.25
664672               5935.62
664704               5934.08
664736               5934.56
664768               5935.15
664800               5936.83
664832               5932.98
664864               5933.66
664896               5992.93
664928               5933.15
664960               5937.81
664992               5960.28
665024               5931.08
665056               5931.66
665088               5933.07
665120               6033.84
665152               5936.77
665184               5931.98
665216               6040.39
665248               5935.42
665280               5931.90
665312               5930.96
665344               6038.56
665376               5932.95
665408               5933.91
665440               5930.91
665472               5937.14
665504               6030.37
665536               5928.46
665568               6018.23
665600               5926.86
665632               5927.56
665664               5927.44
665696               5926.77
665728               5926.49
665760               5928.70
665792               5933.31
665824               5931.91
665856               5930.89
665888               5931.15
665920               5939.49
665952               5934.85
665984               5938.54
666016               5937.98
666048               6153.55
666080               5975.39
666112               5944.54
666144               5961.81
666176               5943.58
666208               5945.68
666240               6006.83
666272               6049.81
666304               5942.93
666336               5940.33
666368               5943.07
666400               5941.46
666432               6036.28
666464               5947.49
666496               5944.28
666528               5944.01
666560               5942.89
666592               6045.40
666624               6042.67
666656               5945.51
666688               5941.41
666720               5989.56
666752               5945.83
666784               5946.73
666816               5940.84
666848               5944.89
666880               5944.01
666912               5945.30
666944               5944.20
666976               5939.32
667008               5940.13
667040               5942.43
667072               5941.49
667104               5943.67
667136               5935.33
667168               5939.84
667200               5935.34
667232               5939.83
667264               5945.90
667296               5943.66
667328               5942.44
667360               5948.25
667392               5952.90
667424               5947.09
667456               5951.59
667488               6027.41
667520               5988.86
667552               6001.40
667584               6056.48
667616               5971.42
667648               6058.68
667680               5954.80
667712               6037.05
667744               5952.69
667776               6084.79
667808               6057.46
667840               6058.70
667872               5956.34
667904               5954.18
667936               5960.20
667968               5954.29
668000               6009.99
668032               5958.90
668064               5995.77
668096               5950.76
668128               5956.47
668160               6057.12
668192               5955.65
668224               5952.41
668256               5987.68
668288               5978.48
668320               5957.94
668352               5952.11
668384               5955.20
668416               5997.57
668448               5952.41
668480               5954.84
668512               5950.31
668544               5951.93
668576               5947.52
668608               5950.09
668640               5947.25
668672               5948.00
668704               5958.76
668736               5955.09
668768               5977.78
668800               5955.69
668832               5961.87
668864               5962.30
668896               5965.33
668928               6119.11
668960               6327.91
668992               5966.46
669024               5967.19
669056               6168.70
669088               5968.46
669120               5973.99
669152               5978.17
669184               5970.10
669216               5966.77
669248               5967.85
669280               5970.19
669312               5970.39
669344               5968.47
669376               5968.13
669408               6041.31
669440               5970.15
669472               6022.63
669504               5969.20
669536               5963.71
669568               5968.22
669600               5965.81
669632               5971.31
669664               5970.11
669696               5970.71
669728               5966.21
669760               6117.23
669792               5966.97
669824               5965.27
669856               5961.29
669888               5967.54
669920               5963.10
669952               5992.01
669984               5961.63
670016               5960.56
670048               5965.71
670080               5962.51
670112               5962.16
670144               5964.49
670176               5963.07
670208               6069.64
670240               5972.05
670272               5966.40
670304               5974.96
670336               5973.83
670368               5975.04
670400               6013.59
670432               5980.80
670464               6059.97
670496               5980.39
670528               6076.94
670560               5976.27
670592               5983.71
670624               5980.96
670656               6034.52
670688               5980.16
670720               5980.95
670752               5979.88
670784               6007.14
670816               5975.61
670848               5980.00
670880               5978.55
670912               6082.03
670944               5981.57
670976               5979.73
671008               5981.51
671040               5980.06
671072               5980.96
671104               5982.11
671136               5985.03
671168               6078.84
671200               5976.54
671232               5982.56
671264               5979.24
671296               5979.20
671328               5975.57
671360               5972.81
671392               5975.21
671424               5978.52
671456               5974.11
671488               5972.22
671520               5975.13
671552               5982.11
671584               5978.03
671616               5978.61
671648               5981.84
671680               5980.74
671712               5981.97
671744               5985.22
671776               5988.74
671808               5990.55
671840               6126.87
671872               6033.65
671904               5998.80
671936               6059.32
671968               6040.17
672000               5994.71
672032               6170.65
672064               5993.68
672096               6018.24
672128               5997.71
672160               5991.06
672192               5994.76
672224               5992.76
672256               6097.91
672288               5993.44
672320               6097.03
672352               5989.92
672384               5997.62
672416               6032.63
672448               5989.72
672480               5997.43
672512               5990.58
672544               5988.99
672576               5993.88
672608               5992.70
672640               5990.81
672672               6024.52
672704               5998.78
672736               5993.54
672768               5988.03
672800               5986.46
672832               6021.90
672864               6059.30
672896               5987.33
672928               5987.88
672960               5983.41
672992               5991.13
673024               5988.68
673056               5988.49
673088               5991.96
673120               5992.07
673152               5990.81
673184               5997.69
673216               5996.58
673248               5999.33
673280               6067.39
673312               6113.90
673344               6051.12
673376               6004.06
673408               6005.21
673440               6140.16
673472               6003.67
673504               6026.86
673536               6007.03
673568               6000.97
673600               6104.46
673632               6008.54
673664               6002.83
673696               6005.05
673728               6003.98
673760               6005.76
673792               6005.72
673824               6015.21
673856               6004.19
673888               6006.46
673920               6004.95
673952               6008.15
673984               6003.13
674016               6005.09
674048               6004.47
674080               6008.61
674112               6008.73
674144               6007.67
674176               6008.84
674208               6001.09
674240               5997.33
674272               6000.91
674304               6001.48
674336               6003.57
674368               6101.08
674400               6002.06
674432               5998.87
674464               6004.48
674496               5999.27
674528               6001.69
674560               6000.39
674592               6009.19
674624               6010.15
674656               6008.40
674688               6012.01
674720               6151.36
674752               6206.89
674784               6019.13
674816               6016.35
674848               6037.96
674880               6081.08
674912               6117.42
674944               6018.58
674976               6071.40
675008               6019.41
675040               6016.19
675072               6123.22
675104               6014.49
675136               6014.15
675168               6066.84
675200               6018.61
675232               6015.01
675264               6016.63
675296               6106.78
675328               6014.45
675360               6015.54
675392               6016.27
675424               6016.45
675456               6119.61
675488               6016.95
675520               6018.06
675552               6047.31
675584               6016.31
675616               6019.33
675648               6014.33
675680               6009.95
675712               6004.23
675744               6006.04
675776               6006.61
675808               6006.03
675840               6003.04
675872               6006.10
675904               6008.53
675936               6085.72
675968               6131.27
676000               6139.43
676032               6015.22
676064               6018.64
676096               6016.01
676128               6018.01
676160               6074.89
676192               6179.95
676224               6056.62
676256               6102.39
676288               6027.27
676320               6133.69
676352               6078.66
676384               6029.79
676416               6112.80
676448               6031.08
676480               6095.34
676512               6165.48
676544               6026.06
676576               6029.23
676608               6129.50
676640               6026.71
676672               6030.30
676704               6032.70
676736               6062.98
676768               6032.41
676800               6029.01
676832               6031.37
676864               6028.63
676896               6025.89
676928               6030.90
676960               6028.55
676992               6032.71
677024               6130.69
677056               6029.91
677088               6031.22
677120               6024.23
677152               6026.51
677184               6025.01
677216               6061.88
677248               6024.94
677280               6025.36
677312               6025.86
677344               6024.51
677376               6025.71
677408               6024.29
677440               6032.76
677472               6028.85
677504               6034.78
677536               6034.39
677568               6032.71
677600               6035.52
677632               6127.02
677664               6136.09
677696               6039.14
677728               6042.80
677760               6039.64
677792               6040.84
677824               6040.70
677856               6041.18
677888               6035.94
677920               6038.96
677952               6040.68
677984               6041.13
678016               6039.56
678048               6042.56
678080               6042.32
678112               6038.97
678144               6043.19
678176               6038.42
678208               6039.12
678240               6043.46
678272               6041.74
678304               6041.40
678336               6040.23
678368               6036.85
678400               6041.47
678432               6041.32
678464               6065.78
678496               6042.38
678528               6042.25
678560               6134.18
678592               6036.52
678624               6038.40
678656               6034.35
678688               6038.26
678720               6039.08
678752               6033.85
678784               6034.72
678816               6037.63
678848               6042.11
678880               6045.56
678912               6042.52
678944               6041.47
678976               6047.14
679008               6048.72
679040               6047.67
679072               6116.49
679104               6187.32
679136               6082.21
679168               6052.69
679200               6050.18
679232               6152.89
679264               6060.42
679296               6053.11
679328               6049.01
679360               6053.21
679392               6056.60
679424               6106.17
679456               6059.58
679488               6054.03
679520               6201.88
679552               6054.77
679584               6056.92
679616               6056.48
679648               6051.24
679680               6055.02
679712               6049.53
679744               6057.25
679776               6054.93
679808               6057.53
679840               6055.41
679872               6053.33
679904               6054.94
679936               6053.20
679968               6052.13
680000               6047.66
680032               6049.92
680064               6047.78
680096               6058.55
680128               6044.41
680160               6047.04
680192               6051.97
680224               6047.71
680256               6048.73
680288               6051.54
680320               6052.22
680352               6050.18
680384               6055.25
680416               6059.61
680448               6057.95
680480               6061.68
680512               6445.61
680544               6118.63
680576               6064.91
680608               6159.13
680640               6113.28
680672               6142.92
680704               6127.60
680736               6173.09
680768               6061.43
680800               6086.62
680832               6058.20
680864               6057.57
680896               6162.09
680928               6055.33
680960               6187.50
680992               6136.53
681024               6063.19
681056               6059.95
681088               6054.04
681120               6140.48
681152               6157.36
681184               6059.03
681216               6060.45
681248               6061.73
681280               6147.05
681312               6064.42
681344               6061.19
681376               6065.44
681408               6060.17
681440               6061.94
681472               6059.60
681504               6057.71
681536               6167.06
681568               6061.04
681600               6061.78
681632               6061.03
681664               6061.59
681696               6059.83
681728               6065.38
681760               6063.87
681792               6063.50
681824               6065.19
681856               6071.62
681888               6072.25
681920               6072.18
681952               6075.25
681984               6206.79
682016               6076.31
682048               6118.57
682080               6145.07
682112               6077.95
682144               6080.46
682176               6078.65
682208               6115.81
682240               6081.19
682272               6082.44
682304               6082.15
682336               6075.91
682368               6181.54
682400               6078.24
682432               6076.87
682464               6141.22
682496               6075.07
682528               6082.83
682560               6078.08
682592               6078.12
682624               6083.67
682656               6079.98
682688               6075.81
682720               6110.69
682752               6079.84
682784               6078.26
682816               6078.71
682848               6080.21
682880               6077.15
682912               6075.60
682944               6074.76
682976               6077.33
683008               6078.01
683040               6074.15
683072               6071.64
683104               6070.58
683136               6174.68
683168               6075.77
683200               6076.48
683232               6082.77
683264               6078.96
683296               6079.64
683328               6081.48
683360               6084.74
683392               6089.51
683424               6385.79
683456               6266.13
683488               6188.85
683520               6104.61
683552               6294.66
683584               6142.55
683616               6196.82
683648               6091.23
683680               6094.71
683712               6090.89
683744               6092.49
683776               6090.92
683808               6091.91
683840               6093.07
683872               6195.19
683904               6088.39
683936               6189.90
683968               6091.91
684000               6097.61
684032               6092.60
684064               6093.52
684096               6092.02
684128               6092.24
684160               6154.18
684192               6089.31
684224               6093.45
684256               6098.07
684288               6141.91
684320               6095.07
684352               6089.46
684384               6102.76
684416               6084.62
684448               6091.97
684480               6084.51
684512               6086.74
684544               6084.65
684576               6090.53
684608               6087.48
684640               6093.15
684672               6093.22
684704               6090.43
684736               6090.16
684768               6177.30
684800               6097.98
684832               6201.04
684864               6329.17
684896               6266.19
684928               6108.14
684960               6141.49
684992               6101.71
685024               6105.34
685056               6099.79
685088               6104.94
685120               6105.46
685152               6203.26
685184               6097.76
685216               6106.20
685248               6202.43
685280               6107.41
685312               6098.55
685344               6205.07
685376               6102.97
685408               6102.50
685440               6105.17
685472               6100.89
685504               6144.18
685536               6104.33
685568               6104.82
685600               6101.75
685632               6103.99
685664               6218.62
685696               6208.90
685728               6164.15
685760               6189.96
685792               6098.73
685824               6100.99
685856               6098.08
685888               6097.75
685920               6101.66
685952               6096.55
685984               6098.16
686016               6097.44
686048               6104.16
686080               6102.05
686112               6101.54
686144               6101.25
686176               6107.89
686208               6108.96
686240               6106.23
686272               6108.00
686304               6325.76
686336               6279.62
686368               6116.33
686400               6114.77
686432               6181.77
686464               6118.53
686496               6115.41
686528               6115.83
686560               6113.30
686592               6117.55
686624               6216.51
686656               6115.22
686688               6151.69
686720               6117.70
686752               6116.43
686784               6114.55
686816               6117.12
686848               6112.07
686880               6113.15
686912               6114.78
686944               6117.09
686976               6115.42
687008               6116.61
687040               6114.55
687072               6111.89
687104               6118.20
687136               6116.28
687168               6115.67
687200               6116.29
687232               6114.63
687264               6110.76
687296               6108.57
687328               6106.17
687360               6106.08
687392               6112.94
687424               6110.64
687456               6113.53
687488               6111.94
687520               6110.54
687552               6113.65
687584               6215.38
687616               6117.67
687648               6121.13
687680               6118.88
687712               6121.73
687744               6123.11
687776               6160.45
687808               6125.92
687840               6180.13
687872               6129.55
687904               6162.80
687936               6146.55
687968               6129.09
688000               6129.29
688032               6174.50
688064               6124.12
688096               6128.26
688128               6131.72
688160               6128.54
688192               6126.87
688224               6125.06
688256               6143.17
688288               6129.50
688320               6124.34
688352               6124.57
688384               6227.54
688416               6226.53
688448               6126.20
688480               6128.05
688512               6129.55
688544               6128.86
688576               6232.39
688608               6174.16
688640               6132.73
688672               6220.60
688704               6121.33
688736               6227.15
688768               6127.66
688800               6125.59
688832               6119.96
688864               6225.32
688896               6127.29
688928               6124.47
688960               6128.35
688992               6127.06
689024               6129.31
689056               6231.69
689088               6132.64
689120               6135.40
689152               6137.92
689184               6136.34
689216               6274.97
689248               6275.16
689280               6140.54
689312               6180.91
689344               6138.64
689376               6136.60
689408               6137.41
689440               6276.32
689472               6136.62
689504               6142.04
689536               6140.54
689568               6142.43
689600               6139.04
689632               6137.45
689664               6135.87
689696               6137.69
689728               6220.50
689760               6220.94
689792               6143.07
689824               6134.54
689856               6152.65
689888               6143.61
689920               6139.13
689952               6141.52
689984               6135.64
690016               6235.87
690048               6138.56
690080               6142.11
690112               6140.21
690144               6133.84
690176               6132.08
690208               6135.72
690240               6141.21
690272               6134.72
690304               6131.63
690336               6135.70
690368               6136.34
690400               6136.21
690432               6137.13
690464               6137.66
690496               6136.60
690528               6243.88
690560               6144.39
690592               6145.64
690624               6148.09
690656               6184.77
690688               6380.30
690720               6152.01
690752               6153.79
690784               6240.37
690816               6230.83
690848               6155.75
690880               6354.60
690912               6152.86
690944               6152.66
690976               6169.42
691008               6257.00
691040               6152.97
691072               6152.19
691104               6151.48
691136               6251.23
691168               6155.71
691200               6253.13
691232               6151.35
691264               6153.48
691296               6152.25
691328               6156.47
691360               6148.49
691392               6151.38
691424               6155.84
691456               6154.52
691488               6156.40
691520               6155.55
691552               6154.77
691584               6148.75
691616               6149.02
691648               6149.40
691680               6150.62
691712               6144.78
691744               6145.57
691776               6148.69
691808               6146.42
691840               6150.35
691872               6149.92
691904               6151.25
691936               6155.55
691968               6153.93
692000               6153.11
692032               6156.41
692064               6157.58
692096               6366.36
692128               6204.01
692160               6157.40
692192               6165.93
692224               6365.57
692256               6264.98
692288               6198.91
692320               6157.45
692352               6256.72
692384               6265.67
692416               6166.39
692448               6165.49
692480               6163.38
692512               6165.90
692544               6164.36
692576               6163.54
692608               6164.89
692640               6227.62
692672               6297.19
692704               6158.50
692736               6166.72
692768               6159.60
692800               6222.36
692832               6168.40
692864               6164.86
692896               6168.02
692928               6167.67
692960               6165.57
692992               6167.84
693024               6160.78
693056               6158.87
693088               6164.51
693120               6208.93
693152               6227.95
693184               6156.01
693216               6163.16
693248               6180.69
693280               6163.01
693312               6163.32
693344               6254.62
693376               6166.42
693408               6170.16
693440               6191.65
693472               6172.10
693504               6167.91
693536               6171.92
693568               6363.84
693600               6252.13
693632               6394.72
693664               6176.75
693696               6224.55
693728               6179.86
693760               6203.56
693792               6178.33
693824               6181.27
693856               6231.27
693888               6173.65
693920               6179.53
693952               6177.38
693984               6229.16
694016               6179.84
694048               6179.04
694080               6176.06
694112               6174.80
694144               6174.00
694176               6176.46
694208               6174.21
694240               6176.83
694272               6175.07
694304               6174.81
694336               6209.95
694368               6276.84
694400               6176.96
694432               6176.39
694464               6176.16
694496               6168.54
694528               6171.95
694560               6170.35
694592               6171.96
694624               6170.87
694656               6169.93
694688               6169.52
694720               6169.62
694752               6173.94
694784               6273.31
694816               6173.46
694848               6173.85
694880               6180.66
694912               6181.07
694944               6182.31
694976               6183.18
695008               6322.28
695040               6383.19
695072               6289.00
695104               6187.54
695136               6185.77
695168               6186.25
695200               6183.34
695232               6189.51
695264               6201.83
695296               6187.00
695328               6187.47
695360               6190.14
695392               6290.33
695424               6289.33
695456               6189.39
695488               6187.79
695520               6186.17
695552               6188.90
695584               6334.96
695616               6191.28
695648               6184.74
695680               6187.94
695712               6189.32
695744               6185.06
695776               6190.51
695808               6192.13
695840               6191.67
695872               6190.34
695904               6188.36
695936               6184.88
695968               6185.35
696000               6281.94
696032               6186.77
696064               6183.84
696096               6184.85
696128               6187.00
696160               6183.33
696192               6182.86
696224               6184.00
696256               6193.12
696288               6190.96
696320               6189.51
696352               6191.22
696384               6192.98
696416               6196.35
696448               6245.53
696480               6236.40
696512               6330.09
696544               6203.03
696576               6256.24
696608               6201.41
696640               6301.95
696672               6257.26
696704               6200.34
696736               6201.53
696768               6260.89
696800               6205.53
696832               6201.66
696864               6204.95
696896               6263.98
696928               6200.93
696960               6200.21
696992               6200.70
697024               6201.88
697056               6299.71
697088               6237.81
697120               6301.79
697152               6279.11
697184               6203.00
697216               6198.91
697248               6197.58
697280               6190.97
697312               6198.58
697344               6195.84
697376               6196.02
697408               6306.78
697440               6190.86
697472               6336.24
697504               6191.06
697536               6193.17
697568               6191.57
697600               6193.30
697632               6192.97
697664               6193.66
697696               6190.84
697728               6197.22
697760               6201.66
697792               6203.66
697824               6217.48
697856               6200.92
697888               6292.87
697920               6577.30
697952               6248.10
697984               6265.68
698016               6215.25
698048               6262.92
698080               6216.48
698112               6214.64
698144               6212.59
698176               6212.52
698208               6313.65
698240               6215.73
698272               6218.04
698304               6213.72
698336               6211.95
698368               6216.54
698400               6214.61
698432               6212.94
698464               6214.86
698496               6217.32
698528               6216.38
698560               6215.56
698592               6212.52
698624               6243.53
698656               6212.24
698688               6214.23
698720               6216.63
698752               6214.96
698784               6215.06
698816               6211.17
698848               6211.56
698880               6213.99
698912               6206.89
698944               6211.10
698976               6206.38
699008               6209.79
699040               6300.04
699072               6208.83
699104               6212.84
699136               6212.42
699168               6216.13
699200               6215.24
699232               6218.17
699264               6218.48
699296               6222.40
699328               6218.93
699360               6531.81
699392               6227.67
699424               6233.08
699456               6278.58
699488               6224.20
699520               6223.81
699552               6228.14
699584               6327.79
699616               6281.70
699648               6224.34
699680               6261.29
699712               6225.76
699744               6224.28
699776               6223.68
699808               6322.69
699840               6224.06
699872               6224.14
699904               6223.90
699936               6230.77
699968               6226.39
700000               6224.19
700032               6227.62
700064               6221.95
700096               6226.09
700128               6224.34
700160               6226.05
700192               6226.12
700224               6229.57
700256               6226.21
700288               6219.55
700320               6220.55
700352               6227.79
700384               6218.77
700416               6222.87
700448               6223.02
700480               6224.66
700512               6221.77
700544               6226.09
700576               6228.34
700608               6227.70
700640               6231.01
700672               6232.54
700704               6338.85
700736               6234.98
700768               6267.87
700800               6312.80
700832               6372.50
700864               6240.55
700896               6295.74
700928               6241.74
700960               6341.70
700992               6240.25
701024               6241.74
701056               6337.14
701088               6239.63
701120               6240.22
701152               6238.93
701184               6238.84
701216               6235.86
701248               6242.29
701280               6242.45
701312               6238.02
701344               6398.37
701376               6238.91
701408               6237.34
701440               6236.88
701472               6238.43
701504               6344.13
701536               6237.86
701568               6236.88
701600               6237.72
701632               6238.09
701664               6239.73
701696               6337.78
701728               6234.43
701760               6230.76
701792               6236.97
701824               6251.07
701856               6234.60
701888               6233.38
701920               6236.68
701952               6230.56
701984               6267.52
702016               6236.22
702048               6235.04
702080               6238.63
702112               6242.16
702144               6244.32
702176               6244.95
702208               6244.42
702240               6522.58
702272               6283.98
702304               6350.72
702336               6350.57
702368               6352.21
702400               6252.65
702432               6249.11
702464               6352.08
702496               6247.70
702528               6248.23
702560               6250.20
702592               6248.35
702624               6248.93
702656               6252.96
702688               6351.73
702720               6248.70
702752               6252.35
702784               6349.47
702816               6248.80
702848               6351.66
702880               6252.94
702912               6251.40
702944               6290.72
702976               6250.83
703008               6250.37
703040               6260.64
703072               6251.79
703104               6252.58
703136               6254.68
703168               6245.63
703200               6246.61
703232               6302.93
703264               6234.73
703296               6250.39
703328               6237.84
703360               6339.84
703392               6240.73
703424               6266.72
703456               6241.53
703488               6298.81
703520               6308.96
703552               6249.62
703584               6254.75
703616               6250.46
703648               6252.61
703680               6319.15
703712               6447.94
703744               6288.00
703776               6365.77
703808               6317.31
703840               6277.47
703872               6263.87
703904               6361.29
703936               6361.46
703968               6262.08
704000               6268.85
704032               6261.88
704064               6268.17
704096               6365.49
704128               6264.71
704160               6266.95
704192               6304.34
704224               6262.97
704256               6259.17
704288               6262.26
704320               6266.90
704352               6264.52
704384               6264.79
704416               6263.50
704448               6265.35
704480               6261.75
704512               6263.06
704544               6261.78
704576               6265.53
704608               6258.97
704640               6253.73
704672               6260.62
704704               6255.33
704736               6256.47
704768               6316.72
704800               6348.02
704832               6360.00
704864               6252.90
704896               6334.04
704928               6251.95
704960               6260.86
704992               6259.83
705024               6264.66
705056               6270.03
705088               6270.00
705120               6275.75
705152               6384.15
705184               6275.55
705216               6276.12
705248               6279.71
705280               6274.92
705312               6279.02
705344               6276.23
705376               6277.98
705408               6279.54
705440               6282.39
705472               6275.01
705504               6274.67
705536               6279.72
705568               6275.50
705600               6277.45
705632               6359.22
705664               6270.32
705696               6272.26
705728               6274.00
705760               6274.60
705792               6276.18
705824               6276.15
705856               6274.11
705888               6276.40
705920               6277.57
705952               6274.03
705984               6274.29
706016               6280.44
706048               6277.31
706080               6273.02
706112               6269.80
706144               6271.64
706176               6271.14
706208               6268.09
706240               6271.13
706272               6272.10
706304               6272.04
706336               6275.14
706368               6278.00
706400               6277.24
706432               6268.87
706464               6276.02
706496               6285.98
706528               6283.11
706560               6283.80
706592               6385.32
706624               6401.74
706656               6288.43
706688               6295.37
706720               6285.52
706752               6283.11
706784               6290.54
706816               6283.27
706848               6388.22
706880               6285.60
706912               6285.91
706944               6292.40
706976               6288.78
707008               6287.94
707040               6286.18
707072               6285.16
707104               6285.46
707136               6391.57
707168               6291.05
707200               6288.94
707232               6287.85
707264               6339.90
707296               6291.27
707328               6287.86
707360               6287.84
707392               6291.11
707424               6279.38
707456               6281.50
707488               6279.58
707520               6274.87
707552               6275.55
707584               6276.63
707616               6278.63
707648               6277.38
707680               6276.78
707712               6294.07
707744               6277.78
707776               6277.86
707808               6286.55
707840               6288.92
707872               6283.37
707904               6287.08
707936               6287.24
707968               6292.40
708000               6370.70
708032               6333.26
708064               6449.57
708096               6295.69
708128               6295.25
708160               6294.86
708192               6295.50
708224               6386.96
708256               6384.31
708288               6309.79
708320               6296.82
708352               6295.22
708384               6293.70
708416               6397.17
708448               6298.69
708480               6296.09
708512               6294.17
708544               6294.58
708576               6289.19
708608               6313.76
708640               6289.72
708672               6288.17
708704               6293.32
